MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
1993-1994_Man United_Wimbledon,1993-1994,12,1993-11-20,,Man United,Wimbledon,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Norwich_Man City,1993-1994,12,1993-11-20,,Norwich,Man City,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Sheffield Weds_Coventry,1993-1994,12,1993-11-20,,Sheffield Weds,Coventry,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Swindon_Ipswich,1993-1994,12,1993-11-20,,Swindon,Ipswich,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Tottenham_Leeds,1993-1994,12,1993-11-20,,Tottenham,Leeds,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_West Ham_Oldham,1993-1994,12,1993-11-20,,West Ham,Oldham,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Newcastle_Liverpool,1993-1994,12,1993-11-21,,Newcastle,Liverpool,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Chelsea_Man City,1993-1994,12,1993-11-22,,Chelsea,Man City,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Blackburn_Coventry,1993-1994,12,1993-11-23,,Blackburn,Coventry,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Everton_Leeds,1993-1994,12,1993-11-23,,Everton,Leeds,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Aston Villa_Southampton,1993-1994,12,1993-11-24,,Aston Villa,Southampton,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Man United_Ipswich,1993-1994,12,1993-11-24,,Man United,Ipswich,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Newcastle_Sheffield United,1993-1994,12,1993-11-24,,Newcastle,Sheffield United,4,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Sheffield Weds_Oldham,1993-1994,12,1993-11-24,,Sheffield Weds,Oldham,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Swindon_QPR,1993-1994,12,1993-11-24,,Swindon,QPR,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Tottenham_Wimbledon,1993-1994,12,1993-11-24,,Tottenham,Wimbledon,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_West Ham_Arsenal,1993-1994,12,1993-11-24,,West Ham,Arsenal,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Arsenal_Newcastle,1993-1994,13,1993-11-27,,Arsenal,Newcastle,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Coventry_Man United,1993-1994,13,1993-11-27,,Coventry,Man United,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Ipswich_Blackburn,1993-1994,13,1993-11-27,,Ipswich,Blackburn,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Leeds_Swindon,1993-1994,13,1993-11-27,,Leeds,Swindon,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Man City_Sheffield Weds,1993-1994,13,1993-11-27,,Man City,Sheffield Weds,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Oldham_Norwich,1993-1994,13,1993-11-27,,Oldham,Norwich,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_QPR_Tottenham,1993-1994,13,1993-11-27,,QPR,Tottenham,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Sheffield United_Chelsea,1993-1994,13,1993-11-27,,Sheffield United,Chelsea,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Wimbledon_Everton,1993-1994,13,1993-11-27,,Wimbledon,Everton,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Liverpool_Aston Villa,1993-1994,13,1993-11-28,,Liverpool,Aston Villa,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Southampton_West Ham,1993-1994,13,1993-11-29,,Southampton,West Ham,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Coventry_Arsenal,1993-1994,14,1993-12-04,,Coventry,Arsenal,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Everton_Southampton,1993-1994,14,1993-12-04,,Everton,Southampton,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Ipswich_Oldham,1993-1994,14,1993-12-04,,Ipswich,Oldham,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Leeds_Man City,1993-1994,14,1993-12-04,,Leeds,Man City,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Man United_Norwich,1993-1994,14,1993-12-04,,Man United,Norwich,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_QPR_Aston Villa,1993-1994,14,1993-12-04,,QPR,Aston Villa,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Sheffield Weds_Liverpool,1993-1994,14,1993-12-04,,Sheffield Weds,Liverpool,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Swindon_Sheffield United,1993-1994,14,1993-12-04,,Swindon,Sheffield United,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Tottenham_Newcastle,1993-1994,14,1993-12-04,,Tottenham,Newcastle,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Wimbledon_West Ham,1993-1994,14,1993-12-04,,Wimbledon,West Ham,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Blackburn_Chelsea,1993-1994,14,1993-12-05,,Blackburn,Chelsea,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Arsenal_Tottenham,1993-1994,14,1993-12-06,,Arsenal,Tottenham,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Oldham_Swindon,1993-1994,14,1993-12-07,,Oldham,Swindon,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Sheffield United_Man United,1993-1994,14,1993-12-07,,Sheffield United,Man United,0,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Aston Villa_Sheffield Weds,1993-1994,14,1993-12-08,,Aston Villa,Sheffield Weds,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Liverpool_QPR,1993-1994,14,1993-12-08,,Liverpool,QPR,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Man City_Everton,1993-1994,14,1993-12-08,,Man City,Everton,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Southampton_Ipswich,1993-1994,14,1993-12-08,,Southampton,Ipswich,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_West Ham_Leeds,1993-1994,14,1993-12-08,,West Ham,Leeds,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Aston Villa_Wimbledon,1993-1994,15,1993-12-11,,Aston Villa,Wimbledon,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Chelsea_Ipswich,1993-1994,15,1993-12-11,,Chelsea,Ipswich,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Liverpool_Swindon,1993-1994,15,1993-12-11,,Liverpool,Swindon,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Man City_Tottenham,1993-1994,15,1993-12-11,,Man City,Tottenham,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Newcastle_Man United,1993-1994,15,1993-12-11,,Newcastle,Man United,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Oldham_Blackburn,1993-1994,15,1993-12-11,,Oldham,Blackburn,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Sheffield United_Everton,1993-1994,15,1993-12-11,,Sheffield United,Everton,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Southampton_QPR,1993-1994,15,1993-12-11,,Southampton,QPR,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_West Ham_Coventry,1993-1994,15,1993-12-11,,West Ham,Coventry,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Arsenal_Sheffield Weds,1993-1994,15,1993-12-12,,Arsenal,Sheffield Weds,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Norwich_Leeds,1993-1994,15,1993-12-13,,Norwich,Leeds,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Blackburn_Man City,1993-1994,16,1993-12-18,,Blackburn,Man City,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Coventry_Oldham,1993-1994,16,1993-12-18,,Coventry,Oldham,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Everton_Newcastle,1993-1994,16,1993-12-18,,Everton,Newcastle,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Ipswich_Norwich,1993-1994,16,1993-12-18,,Ipswich,Norwich,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Leeds_Arsenal,1993-1994,16,1993-12-18,,Leeds,Arsenal,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Sheffield Weds_West Ham,1993-1994,16,1993-12-18,,Sheffield Weds,West Ham,5,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Swindon_Southampton,1993-1994,16,1993-12-18,,Swindon,Southampton,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Tottenham_Liverpool,1993-1994,16,1993-12-18,,Tottenham,Liverpool,3,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Wimbledon_Sheffield United,1993-1994,16,1993-12-18,,Wimbledon,Sheffield United,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Man United_Aston Villa,1993-1994,16,1993-12-19,,Man United,Aston Villa,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Newcastle_Leeds,1993-1994,16,1993-12-22,,Newcastle,Leeds,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Man United_Blackburn,1993-1994,17,1993-12-26,,Man United,Blackburn,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Sheffield United_Liverpool,1993-1994,17,1993-12-26,,Sheffield United,Liverpool,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Wimbledon_Coventry,1993-1994,17,1993-12-26,,Wimbledon,Coventry,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Everton_Sheffield Weds,1993-1994,17,1993-12-27,,Everton,Sheffield Weds,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Ipswich_West Ham,1993-1994,17,1993-12-27,,Ipswich,West Ham,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_QPR_Oldham,1993-1994,17,1993-12-27,,QPR,Oldham,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Southampton_Chelsea,1993-1994,17,1993-12-27,,Southampton,Chelsea,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Swindon_Arsenal,1993-1994,17,1993-12-27,,Swindon,Arsenal,0,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Tottenham_Norwich,1993-1994,17,1993-12-27,,Tottenham,Norwich,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Chelsea_Newcastle,1993-1994,17,1993-12-28,,Chelsea,Newcastle,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Liverpool_Wimbledon,1993-1994,17,1993-12-28,,Liverpool,Wimbledon,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Man City_Southampton,1993-1994,17,1993-12-28,,Man City,Southampton,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_West Ham_Tottenham,1993-1994,17,1993-12-28,,West Ham,Tottenham,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Arsenal_Sheffield United,1993-1994,17,1993-12-29,,Arsenal,Sheffield United,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Blackburn_Everton,1993-1994,17,1993-12-29,,Blackburn,Everton,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Leeds_QPR,1993-1994,17,1993-12-29,,Leeds,QPR,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Norwich_Aston Villa,1993-1994,17,1993-12-29,,Norwich,Aston Villa,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Oldham_Man United,1993-1994,17,1993-12-29,,Oldham,Man United,2,5,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Sheffield Weds_Swindon,1993-1994,17,1993-12-29,,Sheffield Weds,Swindon,3,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Aston Villa_Blackburn,1993-1994,18,1994-01-01,,Aston Villa,Blackburn,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Everton_West Ham,1993-1994,18,1994-01-01,,Everton,West Ham,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Ipswich_Liverpool,1993-1994,18,1994-01-01,,Ipswich,Liverpool,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Man United_Leeds,1993-1994,18,1994-01-01,,Man United,Leeds,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Newcastle_Man City,1993-1994,18,1994-01-01,,Newcastle,Man City,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_QPR_Sheffield Weds,1993-1994,18,1994-01-01,,QPR,Sheffield Weds,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Sheffield United_Oldham,1993-1994,18,1994-01-01,,Sheffield United,Oldham,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Southampton_Norwich,1993-1994,18,1994-01-01,,Southampton,Norwich,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Swindon_Chelsea,1993-1994,18,1994-01-01,,Swindon,Chelsea,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Tottenham_Coventry,1993-1994,18,1994-01-01,,Tottenham,Coventry,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Wimbledon_Arsenal,1993-1994,18,1994-01-01,,Wimbledon,Arsenal,0,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Arsenal_QPR,1993-1994,19,1994-01-03,,Arsenal,QPR,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Chelsea_Everton,1993-1994,19,1994-01-03,,Chelsea,Everton,4,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Coventry_Swindon,1993-1994,19,1994-01-03,,Coventry,Swindon,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Sheffield Weds_Tottenham,1993-1994,19,1994-01-03,,Sheffield Weds,Tottenham,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_West Ham_Sheffield United,1993-1994,19,1994-01-03,,West Ham,Sheffield United,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Liverpool_Man United,1993-1994,19,1994-01-04,,Liverpool,Man United,3,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Norwich_Newcastle,1993-1994,19,1994-01-04,,Norwich,Newcastle,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Aston Villa_West Ham,1993-1994,20,1994-01-15,,Aston Villa,West Ham,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Everton_Swindon,1993-1994,20,1994-01-15,,Everton,Swindon,6,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Leeds_Ipswich,1993-1994,20,1994-01-15,,Leeds,Ipswich,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Man City_Arsenal,1993-1994,20,1994-01-15,,Man City,Arsenal,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Norwich_Chelsea,1993-1994,20,1994-01-15,,Norwich,Chelsea,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Oldham_Liverpool,1993-1994,20,1994-01-15,,Oldham,Liverpool,0,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Sheffield United_Blackburn,1993-1994,20,1994-01-15,,Sheffield United,Blackburn,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Southampton_Coventry,1993-1994,20,1994-01-15,,Southampton,Coventry,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Tottenham_Man United,1993-1994,20,1994-01-15,,Tottenham,Man United,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Wimbledon_Sheffield Weds,1993-1994,20,1994-01-15,,Wimbledon,Sheffield Weds,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_QPR_Newcastle,1993-1994,20,1994-01-16,,QPR,Newcastle,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Arsenal_Oldham,1993-1994,21,1994-01-22,,Arsenal,Oldham,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Chelsea_Aston Villa,1993-1994,21,1994-01-22,,Chelsea,Aston Villa,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Coventry_QPR,1993-1994,21,1994-01-22,,Coventry,QPR,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Ipswich_Wimbledon,1993-1994,21,1994-01-22,,Ipswich,Wimbledon,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Liverpool_Man City,1993-1994,21,1994-01-22,,Liverpool,Man City,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Man United_Everton,1993-1994,21,1994-01-22,,Man United,Everton,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Newcastle_Southampton,1993-1994,21,1994-01-22,,Newcastle,Southampton,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Sheffield Weds_Sheffield United,1993-1994,21,1994-01-22,,Sheffield Weds,Sheffield United,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Swindon_Tottenham,1993-1994,21,1994-01-22,,Swindon,Tottenham,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Blackburn_Leeds,1993-1994,21,1994-01-23,,Blackburn,Leeds,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_West Ham_Norwich,1993-1994,21,1994-01-24,,West Ham,Norwich,3,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Coventry_Ipswich,1993-1994,21,1994-02-02,,Coventry,Ipswich,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Blackburn_Wimbledon,1993-1994,22,1994-02-05,,Blackburn,Wimbledon,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Everton_Chelsea,1993-1994,22,1994-02-05,,Everton,Chelsea,4,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Man City_Ipswich,1993-1994,22,1994-02-05,,Man City,Ipswich,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Norwich_Liverpool,1993-1994,22,1994-02-05,,Norwich,Liverpool,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Oldham_Southampton,1993-1994,22,1994-02-05,,Oldham,Southampton,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_QPR_Man United,1993-1994,22,1994-02-05,,QPR,Man United,2,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Swindon_Coventry,1993-1994,22,1994-02-05,,Swindon,Coventry,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Tottenham_Sheffield Weds,1993-1994,22,1994-02-05,,Tottenham,Sheffield Weds,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Aston Villa_Leeds,1993-1994,22,1994-02-06,,Aston Villa,Leeds,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Aston Villa_Swindon,1993-1994,23,1994-02-12,,Aston Villa,Swindon,5,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Everton_Ipswich,1993-1994,23,1994-02-12,,Everton,Ipswich,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Man City_West Ham,1993-1994,23,1994-02-12,,Man City,West Ham,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Oldham_Chelsea,1993-1994,23,1994-02-12,,Oldham,Chelsea,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Sheffield United_Coventry,1993-1994,23,1994-02-12,,Sheffield United,Coventry,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Tottenham_Blackburn,1993-1994,23,1994-02-12,,Tottenham,Blackburn,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1993-1994_Wimbledon_Newcastle,1993-1994,23,1994-02-12,,Wimbledon,Newcastle,4,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Norwich_Arsenal,1993-1994,23,1994-02-13,,Norwich,Arsenal,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Southampton_Liverpool,1993-1994,23,1994-02-14,,Southampton,Liverpool,4,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Blackburn_Newcastle,1993-1994,24,1994-02-19,,Blackburn,Newcastle,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Coventry_Man City,1993-1994,24,1994-02-19,,Coventry,Man City,4,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Everton_Arsenal,1993-1994,24,1994-02-19,,Everton,Arsenal,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Leeds_Liverpool,1993-1994,24,1994-02-19,,Leeds,Liverpool,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Swindon_Norwich,1993-1994,24,1994-02-19,,Swindon,Norwich,3,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Aston Villa_Man City,1993-1994,25,1994-02-22,,Aston Villa,Man City,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Norwich_Blackburn,1993-1994,25,1994-02-22,,Norwich,Blackburn,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1993-1994_Newcastle_Coventry,1993-1994,25,1994-02-23,,Newcastle,Coventry,4,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Arsenal_Blackburn,1993-1994,26,1994-02-26,,Arsenal,Blackburn,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Ipswich_Sheffield United,1993-1994,26,1994-02-26,,Ipswich,Sheffield United,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1993-1994_Liverpool_Coventry,1993-1994,26,1994-02-26,,Liverpool,Coventry,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
