Season,HomeTeam,AwayTeam,FullTimeResult,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,Favourites,ROIonFavourites,ROIonUnderdogs,ROIonDraws,FavouriteXOdds,ROIonFavouriteX
2002-2003,Birmingham,Charlton,D,1.0,0.0,2.2,3.25,2.8,2.1,1.66,Home,-100.0,-100.0,225.0,1.311926605504587,31.192660550458697
2002-2003,Chelsea,Aston Villa,H,0.0,0.0,1.5,3.5,6.0,1.8,1.9,Home,50.0,-100.0,-100.0,1.05,5.0
2002-2003,Leeds,Southampton,D,0.0,0.0,1.909,3.25,3.5,1.9,1.8,Home,-100.0,-100.0,225.0,1.2026070943981393,20.260709439813922
2002-2003,Newcastle,Fulham,H,0.0,1.0,1.533,3.5,5.5,1.72,2.0,Home,53.29999999999998,-100.0,-100.0,1.0660639777468706,6.6063977746870535
2002-2003,West Brom,Sunderland,D,0.0,0.0,2.375,2.875,2.875,2.2,1.61,Home,-100.0,-100.0,187.5,1.300595238095238,30.059523809523796
2002-2003,West Ham,Bolton,D,0.0,0.0,1.833,3.25,3.75,1.83,1.83,Home,-100.0,-100.0,225.0,1.171994884910486,17.199488491048598
2002-2003,Blackburn,Man United,H,0.0,0.0,4.0,3.5,1.727,1.8,1.9,Away,-100.0,300.0,-100.0,1.1563994643198776,-100.0
2002-2003,Liverpool,Everton,D,0.0,0.0,1.833,3.25,3.75,1.9,1.8,Home,-100.0,-100.0,225.0,1.171994884910486,17.199488491048598
2002-2003,Man City,Tottenham,A,0.0,1.0,2.25,3.25,2.75,1.83,1.83,Home,-100.0,175.0,-100.0,1.3295454545454546,-100.0
2002-2003,Birmingham,Everton,D,0.0,1.0,2.5,3.2,2.5,2.0,1.72,Away,-100.0,-100.0,220.0,1.4035087719298245,40.35087719298244
2002-2003,Bolton,Newcastle,H,0.0,0.0,3.0,3.25,2.1,1.83,1.83,Away,-100.0,200.0,-100.0,1.2757009345794392,-100.0
2002-2003,Chelsea,Southampton,D,0.0,0.0,1.5,3.5,6.0,1.72,2.0,Home,-100.0,-100.0,250.0,1.05,5.0
2002-2003,Liverpool,Blackburn,D,0.0,0.0,1.615,3.6,4.5,1.9,1.8,Home,-100.0,-100.0,260.0,1.114860977948226,11.486097794822598
2002-2003,Man City,Aston Villa,H,0.0,0.0,1.909,3.25,3.5,2.0,1.72,Home,90.9,-100.0,-100.0,1.2026070943981393,20.260709439813922
2002-2003,Middlesbrough,Man United,H,0.0,0.0,4.0,3.25,1.8,1.8,1.9,Away,-100.0,300.0,-100.0,1.1584158415841583,-100.0
2002-2003,Sunderland,Leeds,A,0.0,0.0,2.4,3.2,2.6,2.1,1.66,Home,-100.0,160.0,-100.0,1.3714285714285712,-100.0
2002-2003,Tottenham,Charlton,D,1.0,0.0,1.667,3.4,4.5,1.83,1.83,Home,-100.0,-100.0,240.0,1.1185711466350898,11.85711466350898
2002-2003,West Brom,Arsenal,A,0.0,0.0,5.5,3.5,1.533,1.72,2.0,Away,53.29999999999998,-100.0,-100.0,1.0660639777468706,6.6063977746870535
2002-2003,West Ham,Fulham,D,1.0,0.0,2.25,3.25,2.75,2.0,1.72,Home,-100.0,-100.0,225.0,1.3295454545454546,32.95454545454547
2002-2003,Aston Villa,Middlesbrough,H,0.0,1.0,2.25,3.25,2.75,2.1,1.66,Home,125.0,-100.0,-100.0,1.3295454545454546,32.95454545454547
2002-2003,Blackburn,West Ham,D,0.0,0.0,1.615,3.4,5.0,1.83,1.83,Home,-100.0,-100.0,240.0,1.094915254237288,9.491525423728802
2002-2003,Charlton,West Brom,H,0.0,0.0,1.667,3.5,4.333,2.0,1.72,Home,66.70000000000002,-100.0,-100.0,1.1291852138571703,12.918521385717028
2002-2003,Everton,Bolton,D,0.0,0.0,1.533,3.5,5.5,1.8,1.9,Home,-100.0,-100.0,250.0,1.0660639777468706,6.6063977746870535
2002-2003,Fulham,Man City,A,0.0,0.0,2.25,3.4,2.625,2.0,1.72,Home,-100.0,162.5,-100.0,1.3539823008849556,-100.0
2002-2003,Leeds,Chelsea,H,0.0,0.0,2.625,3.2,2.375,1.9,1.8,Away,-100.0,162.5,-100.0,1.3632286995515694,-100.0
2002-2003,Man United,Birmingham,H,0.0,0.0,1.25,5.0,9.0,1.72,2.0,Home,25.0,-100.0,-100.0,1.0,0.0
2002-2003,Southampton,Sunderland,H,0.0,0.0,1.667,3.5,4.333,2.0,1.72,Home,66.70000000000002,-100.0,-100.0,1.1291852138571703,12.918521385717028
2002-2003,Arsenal,Liverpool,D,0.0,0.0,1.727,3.25,4.333,1.83,1.83,Home,-100.0,-100.0,225.0,1.1277375929274662,12.773759292746618
2002-2003,Newcastle,Tottenham,H,0.0,0.0,1.8,3.4,3.75,1.72,2.0,Home,80.0,-100.0,-100.0,1.1769230769230767,17.69230769230768
2002-2003,Arsenal,Chelsea,H,0.0,0.0,1.8,3.25,4.0,1.9,1.8,Home,80.0,-100.0,-100.0,1.1584158415841583,15.841584158415827
2002-2003,Aston Villa,Bolton,H,0.0,0.0,1.727,3.25,4.333,1.9,1.8,Home,72.70000000000002,-100.0,-100.0,1.1277375929274662,12.773759292746618
2002-2003,Blackburn,Middlesbrough,H,0.0,0.0,1.909,3.25,3.5,2.0,1.72,Home,90.9,-100.0,-100.0,1.2026070943981393,20.260709439813922
2002-2003,Everton,Man City,D,0.0,0.0,1.8,3.25,4.0,1.83,1.83,Home,-100.0,-100.0,225.0,1.1584158415841583,15.841584158415827
2002-2003,Leeds,Birmingham,H,0.0,0.0,1.615,3.4,5.0,1.9,1.8,Home,61.5,-100.0,-100.0,1.094915254237288,9.491525423728802
2002-2003,Man United,Sunderland,H,0.0,0.0,1.2,5.5,10.0,1.66,2.1,Home,20.0,-100.0,-100.0,0.9850746268656716,-1.492537313432834
2002-2003,Newcastle,Liverpool,H,0.0,1.0,2.3,3.2,2.7,1.83,1.83,Home,129.99999999999997,-100.0,-100.0,1.338181818181818,33.818181818181785
2002-2003,Southampton,Tottenham,H,0.0,0.0,2.2,3.25,3.25,1.9,1.8,Home,120.00000000000004,-100.0,-100.0,1.311926605504587,31.192660550458697
2002-2003,Bolton,Fulham,D,0.0,0.0,2.25,3.25,2.75,1.9,1.8,Home,-100.0,-100.0,225.0,1.3295454545454546,32.95454545454547
2002-2003,Chelsea,Charlton,H,0.0,0.0,1.571,3.4,5.5,1.83,1.83,Home,57.1,-100.0,-100.0,1.0745121705894185,7.45121705894185
2002-2003,Liverpool,Aston Villa,D,0.0,0.0,1.533,3.5,5.5,2.0,1.72,Home,-100.0,-100.0,250.0,1.0660639777468706,6.6063977746870535
2002-2003,Man City,Leeds,H,0.0,0.0,2.25,3.25,2.75,1.8,1.9,Home,125.0,-100.0,-100.0,1.3295454545454546,32.95454545454547
2002-2003,Middlesbrough,Southampton,D,0.0,0.0,2.1,3.25,3.0,2.0,1.72,Home,-100.0,-100.0,225.0,1.2757009345794392,27.570093457943926
2002-2003,Sunderland,Blackburn,D,0.0,0.0,2.5,3.2,2.5,2.1,1.66,Away,-100.0,-100.0,220.0,1.4035087719298245,40.35087719298244
2002-2003,West Brom,Man United,A,0.0,0.0,5.5,3.5,1.533,1.83,1.83,Away,53.29999999999998,-100.0,-100.0,1.0660639777468706,6.6063977746870535
2002-2003,West Ham,Newcastle,D,0.0,0.0,2.7,3.2,2.3,1.8,1.9,Away,-100.0,-100.0,220.0,1.338181818181818,33.818181818181785
2002-2003,Birmingham,Arsenal,A,0.0,0.0,5.0,3.4,1.615,1.8,1.9,Away,61.5,-100.0,-100.0,1.094915254237288,9.491525423728802
2002-2003,Tottenham,Everton,H,0.0,0.0,1.909,3.25,3.5,1.8,1.9,Home,90.9,-100.0,-100.0,1.2026070943981393,20.260709439813922
2002-2003,Aston Villa,Tottenham,A,0.0,0.0,2.2,3.25,2.8,2.0,1.72,Home,-100.0,180.0,-100.0,1.311926605504587,-100.0
2002-2003,Blackburn,Birmingham,D,1.0,0.0,1.615,3.4,5.0,2.1,1.66,Home,-100.0,-100.0,240.0,1.094915254237288,9.491525423728802
2002-2003,Charlton,Bolton,D,0.0,0.0,1.727,3.5,4.0,2.0,1.72,Home,-100.0,-100.0,250.0,1.1563994643198776,15.639946431987767
2002-2003,Everton,Sunderland,H,0.0,0.0,1.615,3.4,5.0,2.0,1.72,Home,61.5,-100.0,-100.0,1.094915254237288,9.491525423728802
2002-2003,Leeds,West Brom,D,0.0,1.0,1.533,3.5,5.5,2.0,1.72,Home,-100.0,-100.0,250.0,1.0660639777468706,6.6063977746870535
2002-2003,Man United,Chelsea,H,0.0,0.0,1.727,3.25,4.333,1.66,2.1,Home,72.70000000000002,-100.0,-100.0,1.1277375929274662,12.773759292746618
2002-2003,Newcastle,Man City,H,0.0,0.0,1.727,3.5,4.0,1.72,2.0,Home,72.70000000000002,-100.0,-100.0,1.1563994643198776,15.639946431987767
2002-2003,Southampton,Liverpool,A,0.0,0.0,2.4,3.2,2.6,1.9,1.8,Home,-100.0,160.0,-100.0,1.3714285714285712,-100.0
2002-2003,Arsenal,West Ham,H,0.0,1.0,1.286,5.0,7.5,1.66,2.1,Home,28.599999999999994,-100.0,-100.0,1.0229080496341076,2.290804963410764
2002-2003,Fulham,Middlesbrough,H,0.0,0.0,2.2,3.2,2.875,2.2,1.61,Home,120.00000000000004,-100.0,-100.0,1.3037037037037036,30.370370370370352
2002-2003,Charlton,West Ham,H,0.0,0.0,2.1,3.25,3.0,2.0,1.72,Home,110.0,-100.0,-100.0,1.2757009345794392,27.570093457943926
2002-2003,Newcastle,Bolton,H,0.0,0.0,1.4,3.75,7.5,1.72,2.0,Home,40.0,-100.0,-100.0,1.019417475728155,1.9417475728155154
2002-2003,Bolton,Everton,A,0.0,0.0,2.5,3.2,2.5,2.0,1.72,Away,150.0,-100.0,-100.0,1.4035087719298245,40.35087719298244
2002-2003,Chelsea,Leeds,H,0.0,0.0,1.615,3.4,5.0,1.9,1.8,Home,61.5,-100.0,-100.0,1.094915254237288,9.491525423728802
2002-2003,Middlesbrough,Aston Villa,A,0.0,0.0,1.8,3.25,4.0,2.1,1.66,Home,-100.0,300.0,-100.0,1.1584158415841583,-100.0
2002-2003,Sunderland,Southampton,A,0.0,0.0,2.5,3.2,2.5,2.0,1.72,Away,150.0,-100.0,-100.0,1.4035087719298245,40.35087719298244
2002-2003,Liverpool,Arsenal,D,0.0,0.0,2.625,3.2,2.375,1.9,1.8,Away,-100.0,-100.0,220.0,1.3632286995515694,36.32286995515693
2002-2003,Man City,Fulham,H,0.0,0.0,1.727,3.25,4.333,1.8,1.9,Home,72.70000000000002,-100.0,-100.0,1.1277375929274662,12.773759292746618
2002-2003,Tottenham,Newcastle,A,0.0,0.0,2.3,3.2,2.7,1.72,2.0,Home,-100.0,170.0,-100.0,1.338181818181818,-100.0
2002-2003,West Brom,Charlton,A,0.0,0.0,2.5,3.2,2.5,2.0,1.72,Away,150.0,-100.0,-100.0,1.4035087719298245,40.35087719298244
2002-2003,West Ham,Blackburn,H,0.0,0.0,2.5,3.2,2.5,1.8,1.9,Away,-100.0,150.0,-100.0,1.4035087719298245,-100.0
2002-2003,Arsenal,Fulham,H,0.0,0.0,1.25,5.0,9.0,1.66,2.1,Home,25.0,-100.0,-100.0,1.0,0.0
2002-2003,Bolton,Birmingham,H,0.0,0.0,2.25,3.25,2.75,2.0,1.72,Home,125.0,-100.0,-100.0,1.3295454545454546,32.95454545454547
2002-2003,Chelsea,Tottenham,D,0.0,0.0,1.66,3.4,4.5,1.83,1.83,Home,-100.0,-100.0,240.0,1.1154150197628458,11.541501976284579
2002-2003,Everton,Leeds,H,0.0,0.0,1.9,3.25,3.5,1.9,1.8,Home,90.0,-100.0,-100.0,1.199029126213592,19.902912621359192
2002-2003,Man City,West Brom,A,0.0,1.0,1.5,3.5,6.0,1.83,1.83,Home,-100.0,500.0,-100.0,1.05,-100.0
2002-2003,Southampton,Man United,A,0.0,0.0,4.0,3.25,1.8,1.8,1.9,Away,80.0,-100.0,-100.0,1.1584158415841583,15.841584158415827
2002-2003,Sunderland,Charlton,A,0.0,0.0,2.4,3.2,2.6,2.0,1.72,Home,-100.0,160.0,-100.0,1.3714285714285712,-100.0
2002-2003,Aston Villa,Blackburn,H,0.0,0.0,2.2,3.25,2.8,1.83,1.83,Home,120.00000000000004,-100.0,-100.0,1.311926605504587,31.192660550458697
2002-2003,West Ham,Liverpool,A,0.0,0.0,3.25,3.25,2.0,1.8,1.9,Away,100.0,-100.0,-100.0,1.238095238095238,23.809523809523796
2002-2003,Birmingham,Man United,A,0.0,0.0,6.5,3.75,1.444,1.72,2.0,Away,44.400000000000006,-100.0,-100.0,1.042549095109742,4.254909510974201
2002-2003,Birmingham,Chelsea,A,0.0,0.0,4.0,3.25,1.8,1.9,1.8,Away,80.0,-100.0,-100.0,1.1584158415841583,15.841584158415827
2002-2003,Blackburn,Southampton,H,0.0,0.0,2.2,3.25,2.8,1.9,1.8,Home,120.00000000000004,-100.0,-100.0,1.311926605504587,31.192660550458697
2002-2003,Charlton,Everton,H,0.0,0.0,2.25,3.25,2.75,1.9,1.8,Home,125.0,-100.0,-100.0,1.3295454545454546,32.95454545454547
2002-2003,Fulham,Aston Villa,H,0.0,0.0,2.25,3.25,2.75,2.0,1.72,Home,125.0,-100.0,-100.0,1.3295454545454546,32.95454545454547
2002-2003,Leeds,West Ham,H,0.0,1.0,1.727,3.5,4.0,1.8,1.9,Home,72.70000000000002,-100.0,-100.0,1.1563994643198776,15.639946431987767
2002-2003,Liverpool,Middlesbrough,D,0.0,0.0,1.444,3.75,6.5,2.0,1.72,Home,-100.0,-100.0,275.0,1.042549095109742,4.254909510974201
2002-2003,Tottenham,Sunderland,H,0.0,0.0,1.5,3.5,6.0,1.9,1.8,Home,50.0,-100.0,-100.0,1.05,5.0
2002-2003,West Brom,Bolton,D,0.0,0.0,2.3,3.2,2.7,2.0,1.72,Home,-100.0,-100.0,220.0,1.338181818181818,33.818181818181785
2002-2003,Man United,Man City,D,0.0,0.0,1.4,3.75,7.5,1.66,2.1,Home,-100.0,-100.0,275.0,1.019417475728155,1.9417475728155154
2002-2003,Newcastle,Arsenal,D,1.0,0.0,2.625,3.2,2.375,1.72,2.0,Away,-100.0,-100.0,220.0,1.3632286995515694,36.32286995515693
2002-2003,Fulham,West Brom,H,0.0,0.0,1.727,3.25,4.333,2.15,1.66,Home,72.70000000000002,-100.0,-100.0,1.1277375929274662,12.773759292746618
2002-2003,Bolton,Man United,D,0.0,0.0,5.5,3.5,1.533,1.75,2.05,Away,-100.0,-100.0,250.0,1.0660639777468706,6.6063977746870535
2002-2003,Charlton,Aston Villa,H,0.0,0.0,2.1,3.25,3.0,2.05,1.75,Home,110.0,-100.0,-100.0,1.2757009345794392,27.570093457943926
2002-2003,Chelsea,Blackburn,A,0.0,0.0,1.533,3.5,5.5,1.8,2.0,Home,-100.0,450.0,-100.0,1.0660639777468706,-100.0
2002-2003,Everton,Southampton,H,0.0,0.0,1.833,3.25,3.75,2.0,1.8,Home,83.29999999999998,-100.0,-100.0,1.171994884910486,17.199488491048598
2002-2003,Leeds,Newcastle,A,0.0,0.0,2.5,3.2,2.5,1.9,1.9,Away,150.0,-100.0,-100.0,1.4035087719298245,40.35087719298244
2002-2003,Man City,Arsenal,A,0.0,0.0,4.333,3.25,1.727,1.8,2.0,Away,72.70000000000002,-100.0,-100.0,1.1277375929274662,12.773759292746618
2002-2003,Sunderland,Middlesbrough,A,0.0,0.0,2.5,3.0,2.625,2.3,1.6,Home,-100.0,162.5,-100.0,1.3636363636363635,-100.0
2002-2003,Birmingham,Liverpool,H,0.0,0.0,3.75,3.25,1.833,2.05,1.75,Away,-100.0,275.0,-100.0,1.171994884910486,-100.0
2002-2003,West Brom,West Ham,A,0.0,0.0,2.375,3.2,2.625,2.1,1.7,Home,-100.0,162.5,-100.0,1.3632286995515694,-100.0
2002-2003,Tottenham,Fulham,D,1.0,1.0,1.727,3.25,4.333,1.85,1.95,Home,-100.0,-100.0,225.0,1.1277375929274662,12.773759292746618
2002-2003,Blackburn,Man City,H,0.0,0.0,1.909,3.25,3.5,1.9,1.9,Home,90.9,-100.0,-100.0,1.2026070943981393,20.260709439813922
2002-2003,Fulham,Sunderland,H,0.0,0.0,1.615,3.4,5.0,2.05,1.75,Home,61.5,-100.0,-100.0,1.094915254237288,9.491525423728802
2002-2003,Middlesbrough,Everton,D,0.0,0.0,2.25,3.25,2.75,1.95,1.85,Home,-100.0,-100.0,225.0,1.3295454545454546,32.95454545454547
2002-2003,Newcastle,Chelsea,H,0.0,0.0,2.0,3.25,3.25,1.85,1.95,Home,100.0,-100.0,-100.0,1.238095238095238,23.809523809523796
2002-2003,Southampton,West Brom,H,0.0,0.0,1.615,3.4,5.0,2.1,1.7,Home,61.5,-100.0,-100.0,1.094915254237288,9.491525423728802
2002-2003,West Ham,Tottenham,H,0.0,0.0,2.4,3.2,2.6,1.9,1.9,Home,140.0,-100.0,-100.0,1.3714285714285712,37.14285714285711
2002-2003,Arsenal,Charlton,H,0.0,0.0,1.3,4.5,8.0,1.66,2.15,Home,30.0,-100.0,-100.0,1.0086206896551726,0.8620689655172669
2002-2003,Aston Villa,Birmingham,A,2.0,0.0,1.909,3.25,3.5,2.05,1.75,Home,-100.0,250.0,-100.0,1.2026070943981393,-100.0
2002-2003,Man United,Leeds,H,0.0,0.0,1.36,4.0,7.5,1.8,2.0,Home,36.0,-100.0,-100.0,1.0149253731343284,1.492537313432834
2002-2003,Middlesbrough,Newcastle,H,0.0,0.0,2.7,3.2,2.3,1.95,1.85,Away,-100.0,170.0,-100.0,1.338181818181818,-100.0
2002-2003,Liverpool,Bolton,H,0.0,0.0,1.444,3.75,6.5,2.0,1.8,Home,44.400000000000006,-100.0,-100.0,1.042549095109742,4.254909510974201
2002-2003,Aston Villa,Man United,A,0.0,0.0,4.5,3.4,1.66,1.9,1.9,Away,66.0,-100.0,-100.0,1.1154150197628458,11.541501976284579
2002-2003,Blackburn,Arsenal,H,0.0,0.0,4.0,3.25,1.8,1.95,1.85,Away,-100.0,300.0,-100.0,1.1584158415841583,-100.0
2002-2003,Charlton,Newcastle,A,0.0,0.0,2.62,3.2,2.37,1.85,1.95,Away,137.0,-100.0,-100.0,1.361579892280072,36.15798922800718
2002-2003,Everton,West Ham,D,0.0,0.0,1.72,3.25,4.33,1.9,1.9,Home,-100.0,-100.0,225.0,1.124748490945674,12.474849094567404
2002-2003,Fulham,Southampton,D,0.0,0.0,2.2,3.25,2.8,2.15,1.66,Home,-100.0,-100.0,225.0,1.311926605504587,31.192660550458697
2002-2003,Leeds,Middlesbrough,A,0.0,0.0,2.2,3.25,2.8,2.15,1.66,Home,-100.0,180.0,-100.0,1.311926605504587,-100.0
2002-2003,Sunderland,Bolton,A,0.0,0.0,2.3,3.2,2.7,2.1,1.7,Home,-100.0,170.0,-100.0,1.338181818181818,-100.0
2002-2003,Man City,Birmingham,H,1.0,0.0,1.8,3.25,4.0,1.85,1.95,Home,80.0,-100.0,-100.0,1.1584158415841583,15.841584158415827
2002-2003,Tottenham,Liverpool,A,0.0,0.0,2.5,3.2,2.5,2.0,1.8,Away,150.0,-100.0,-100.0,1.4035087719298245,40.35087719298244
2002-2003,West Brom,Chelsea,A,0.0,0.0,4.33,3.25,1.72,2.0,1.8,Away,72.0,-100.0,-100.0,1.124748490945674,12.474849094567404
2002-2003,Birmingham,West Brom,H,0.0,0.0,1.833,3.25,3.75,2.1,1.7,Home,83.29999999999998,-100.0,-100.0,1.171994884910486,17.199488491048598
2002-2003,Chelsea,Man City,H,0.0,1.0,1.571,3.6,5.0,1.85,1.95,Home,57.1,-100.0,-100.0,1.093714948752659,9.371494875265896
2002-2003,Man United,Fulham,H,0.0,0.0,1.286,4.5,9.0,1.8,2.0,Home,28.599999999999994,-100.0,-100.0,1.00017283097131,0.01728309713099918
2002-2003,Middlesbrough,Charlton,D,0.0,0.0,1.909,3.25,3.5,1.9,1.9,Home,-100.0,-100.0,225.0,1.2026070943981393,20.260709439813922
2002-2003,Newcastle,Blackburn,H,0.0,0.0,1.615,3.4,5.0,1.9,1.9,Home,61.5,-100.0,-100.0,1.094915254237288,9.491525423728802
2002-2003,Southampton,Aston Villa,D,0.0,0.0,1.8,3.25,4.0,2.15,1.66,Home,-100.0,-100.0,225.0,1.1584158415841583,15.841584158415827
2002-2003,West Ham,Sunderland,H,0.0,0.0,1.667,3.4,4.5,1.95,1.85,Home,66.70000000000002,-100.0,-100.0,1.1185711466350898,11.85711466350898
2002-2003,Arsenal,Everton,H,0.0,0.0,1.444,3.75,6.5,1.75,2.05,Home,44.400000000000006,-100.0,-100.0,1.042549095109742,4.254909510974201
2002-2003,Liverpool,Leeds,H,0.0,0.0,1.571,3.4,5.5,1.9,1.9,Home,57.1,-100.0,-100.0,1.0745121705894185,7.45121705894185
2002-2003,Bolton,Tottenham,H,0.0,0.0,2.3,3.2,2.7,1.95,1.85,Home,129.99999999999997,-100.0,-100.0,1.338181818181818,33.818181818181785
2002-2003,Aston Villa,Arsenal,D,0.0,0.0,4.5,3.4,1.667,2.0,1.8,Away,-100.0,-100.0,240.0,1.1185711466350898,11.85711466350898
2002-2003,Bolton,Man City,H,0.0,0.0,2.2,3.25,2.8,1.95,1.85,Home,120.00000000000004,-100.0,-100.0,1.311926605504587,31.192660550458697
2002-2003,Charlton,Leeds,A,0.0,0.0,1.909,3.25,3.5,1.95,1.85,Home,-100.0,250.0,-100.0,1.2026070943981393,-100.0
2002-2003,Man United,Liverpool,H,0.0,1.0,1.727,3.25,4.333,2.0,1.8,Home,72.70000000000002,-100.0,-100.0,1.1277375929274662,12.773759292746618
2002-2003,Middlesbrough,West Brom,H,0.0,0.0,1.533,3.5,5.5,2.0,1.8,Home,53.29999999999998,-100.0,-100.0,1.0660639777468706,6.6063977746870535
2002-2003,Southampton,West Ham,D,0.0,0.0,2.0,3.25,3.25,2.05,1.75,Home,-100.0,-100.0,225.0,1.238095238095238,23.809523809523796
2002-2003,Sunderland,Chelsea,A,0.0,0.0,5.0,3.4,1.615,1.95,1.85,Away,61.5,-100.0,-100.0,1.094915254237288,9.491525423728802
2002-2003,Tottenham,Birmingham,H,0.0,0.0,1.727,3.25,4.333,1.95,1.85,Home,72.70000000000002,-100.0,-100.0,1.1277375929274662,12.773759292746618
2002-2003,Everton,Newcastle,H,0.0,0.0,2.5,3.2,2.5,1.9,1.9,Away,-100.0,150.0,-100.0,1.4035087719298245,-100.0
2002-2003,Fulham,Blackburn,A,0.0,0.0,2.25,3.25,2.75,2.05,1.75,Home,-100.0,175.0,-100.0,1.3295454545454546,-100.0
2002-2003,Birmingham,Sunderland,H,0.0,1.0,1.667,3.4,4.5,2.1,1.7,Home,66.70000000000002,-100.0,-100.0,1.1185711466350898,11.85711466350898
2002-2003,Blackburn,Charlton,H,0.0,0.0,1.727,3.25,4.333,1.95,1.85,Home,72.70000000000002,-100.0,-100.0,1.1277375929274662,12.773759292746618
2002-2003,Chelsea,Bolton,H,0.0,0.0,1.5,3.5,6.0,1.8,2.0,Home,50.0,-100.0,-100.0,1.05,5.0
2002-2003,Leeds,Tottenham,D,0.0,0.0,1.909,3.25,3.5,1.95,1.85,Home,-100.0,-100.0,225.0,1.2026070943981393,20.260709439813922
2002-2003,Liverpool,Fulham,H,0.0,0.0,1.444,3.5,7.5,2.0,1.8,Home,44.400000000000006,-100.0,-100.0,1.0222491909385112,2.2249190938511134
2002-2003,Man City,Middlesbrough,D,0.0,0.0,2.2,3.25,2.8,2.0,1.8,Home,-100.0,-100.0,225.0,1.311926605504587,31.192660550458697
2002-2003,Newcastle,Man United,A,0.0,0.0,2.625,3.2,2.375,1.85,1.95,Away,137.5,-100.0,-100.0,1.3632286995515694,36.32286995515693
2002-2003,West Brom,Everton,A,0.0,0.0,3.5,3.25,1.909,2.1,1.7,Away,90.9,-100.0,-100.0,1.2026070943981393,20.260709439813922
2002-2003,West Ham,Aston Villa,D,0.0,0.0,2.0,3.25,3.25,2.05,1.75,Home,-100.0,-100.0,225.0,1.238095238095238,23.809523809523796
2002-2003,Arsenal,Man United,D,1.0,0.0,2.25,3.25,2.75,1.9,1.9,Home,-100.0,-100.0,225.0,1.3295454545454546,32.95454545454547
2002-2003,Tottenham,Man City,A,0.0,0.0,1.8,3.25,4.0,1.95,1.85,Home,-100.0,300.0,-100.0,1.1584158415841583,-100.0
2002-2003,Aston Villa,Chelsea,H,0.0,0.0,2.8,3.25,2.2,1.95,1.85,Away,-100.0,180.0,-100.0,1.311926605504587,-100.0
2002-2003,Bolton,West Ham,H,0.0,1.0,2.2,3.25,2.8,2.0,1.8,Home,120.00000000000004,-100.0,-100.0,1.311926605504587,31.192660550458697
2002-2003,Charlton,Birmingham,A,0.0,0.0,2.1,3.25,3.0,2.05,1.75,Home,-100.0,200.0,-100.0,1.2757009345794392,-100.0
2002-2003,Everton,Liverpool,A,2.0,0.0,2.5,3.2,2.5,2.0,1.8,Away,150.0,-100.0,-100.0,1.4035087719298245,40.35087719298244
2002-2003,Fulham,Newcastle,H,0.0,1.0,3.0,3.25,2.1,1.9,1.9,Away,-100.0,200.0,-100.0,1.2757009345794392,-100.0
2002-2003,Man United,Blackburn,H,0.0,0.0,1.3,4.5,8.0,1.75,2.05,Home,30.0,-100.0,-100.0,1.0086206896551726,0.8620689655172669
2002-2003,Middlesbrough,Arsenal,A,0.0,0.0,3.75,3.25,1.833,1.95,1.85,Away,83.29999999999998,-100.0,-100.0,1.171994884910486,17.199488491048598
2002-2003,Southampton,Leeds,H,0.0,1.0,2.2,3.25,2.8,1.95,1.85,Home,120.00000000000004,-100.0,-100.0,1.311926605504587,31.192660550458697
2002-2003,Sunderland,West Brom,A,0.0,0.0,2.1,3.25,3.0,2.1,1.7,Home,-100.0,200.0,-100.0,1.2757009345794392,-100.0
2002-2003,Birmingham,Southampton,H,0.0,0.0,2.1,3.25,3.0,2.05,1.75,Home,110.0,-100.0,-100.0,1.2757009345794392,27.570093457943926
2002-2003,Blackburn,Bolton,D,0.0,0.0,1.8,3.4,3.6,2.0,1.8,Home,-100.0,-100.0,240.0,1.1769230769230767,17.69230769230768
2002-2003,Chelsea,Everton,H,0.0,0.0,1.727,3.2,4.333,1.85,1.95,Home,72.70000000000002,-100.0,-100.0,1.121656180231378,12.165618023137796
2002-2003,Liverpool,Charlton,H,0.0,0.0,1.4,3.75,7.0,1.95,1.85,Home,40.0,-100.0,-100.0,1.019417475728155,1.9417475728155154
2002-2003,Man City,Sunderland,H,0.0,0.0,1.571,3.6,5.0,1.9,1.9,Home,57.1,-100.0,-100.0,1.093714948752659,9.371494875265896
2002-2003,Newcastle,Aston Villa,D,0.0,0.0,1.5,3.4,6.0,1.8,2.0,Home,-100.0,-100.0,240.0,1.0408163265306123,4.081632653061234
2002-2003,West Brom,Tottenham,A,0.0,0.0,3.0,3.25,2.1,2.0,1.8,Away,110.0,-100.0,-100.0,1.2757009345794392,27.570093457943926
2002-2003,West Ham,Middlesbrough,H,0.0,0.0,1.833,3.5,3.5,2.1,1.7,Home,83.29999999999998,-100.0,-100.0,1.2029814363397713,20.298143633977134
2002-2003,Leeds,Fulham,H,0.0,0.0,1.667,3.4,4.5,2.05,1.75,Home,66.70000000000002,-100.0,-100.0,1.1185711466350898,11.85711466350898
2002-2003,Birmingham,Middlesbrough,H,0.0,0.0,2.1,3.25,3.0,2.05,1.75,Home,110.0,-100.0,-100.0,1.2757009345794392,27.570093457943926
2002-2003,Bolton,Arsenal,D,1.0,0.0,5.0,3.6,1.571,1.8,2.0,Away,-100.0,-100.0,260.0,1.093714948752659,9.371494875265896
